1.957762390060771018e-01,-9.149923564514761409e-02
1.652085848724329509e-01,3.677025477869633185e-01
3.160596630183347688e-01,6.013599817185133478e-02
-1.138452557410818411e-01,5.343324480718185665e-01
2.768023458322235175e-01,2.608768966463760330e-01
-7.112623719740414074e-01,-1.974191291775683754e-01
2.149581264825861648e-01,4.441860996527449146e-01
7.150976077509429985e-02,-4.924522039965727183e-02
1.799712390250652605e-01,-1.715356500135999385e-01
-1.983046536848735997e-01,-1.370416170325259309e-01
-7.312920172661703244e-01,2.060522662873148780e-02
-5.413878778471438169e-01,3.509103929934579424e-01
6.260649296778031392e-02,-4.810232629615427413e-01
1.699962978085535203e-01,1.879003671898011874e-01
-3.610910171300441007e-02,8.133381132359052135e-02
-7.625301305197895729e-01,-4.422698928142584918e-02
-2.042665490986469157e-01,6.524361962608256071e-01
1.532601382423726122e-02,4.440233047745433259e-01
-7.959427783262184031e-01,-6.464140340191115719e-02
-1.430613826031534863e-01,-3.993161471613074776e-01
-6.707011761638690395e-01,3.650898107255187153e-01
