2.315051956407658817e-01,2.178056696679799842e-01
5.120216816065654708e-01,2.434097084585182813e-01
4.953209634935702432e-01,-2.645261019483202691e-03
4.694577443991657661e-01,-1.696287782274397138e-01
4.738860746195290297e-01,3.479849771024723371e-01
-5.472087968826340187e-01,8.713750930577446319e-02
5.881708012446333900e-01,1.827514810521251309e-01
2.811791118906167286e-01,-1.188663138914003436e-01
1.984724676403970545e-01,4.887223821449779848e-01
6.570128894141646914e-02,5.808359753547125415e-01
-4.857158900881766161e-01,1.342999378158811208e-01
-2.751502848703628601e-01,-4.476677596084543964e-02
4.593516349754334094e-02,-4.875784239895855077e-01
3.116559867836532494e-01,3.656778574630814571e-01
1.417435238141452891e-01,8.907099242476312906e-02
-4.932722011186481126e-01,3.347170326941421026e-01
4.147147283768672921e-01,-3.907625224257896823e-01
4.177296737943634319e-01,1.854245274430063595e-01
-5.585024020015323387e-01,1.931801635346621637e-01
-1.127022524202181408e-02,-3.927444310595481491e-01
-3.333534270411267486e-01,-3.293603604388155581e-01
