-2.647458294307944437e-01,2.806841202489984699e-02
1.171971180009905300e-01,1.576422623692921299e-01
-2.073750749137268645e-01,2.237576683916556730e-01
3.452963061236070108e-01,-5.003171709321518890e-02
-5.718376323108720349e-02,2.579006854437644325e-01
2.690414386559847326e-01,-7.666184527092088086e-01
1.632765086878160687e-01,2.419911826633744933e-01
-4.920988733236331125e-02,-1.101994812969322446e-01
-4.243387362409680730e-01,4.022874752850280622e-02
-5.210272324069693539e-01,-7.635520839987408603e-02
4.063718211229749855e-02,-7.832212085983515371e-01
2.833977634672149026e-01,-4.914351022310143868e-01
-6.346457258572925086e-01,-3.207437037179565742e-01
-1.740880914492936582e-01,1.804843121834181496e-01
-1.160733176548097711e-01,-1.153367988054365689e-01
7.328922919568256478e-02,-8.301873736552393135e-01
4.974789531526808695e-01,-1.243351328521531407e-01
2.362930017672668637e-01,6.483329917009261756e-02
1.778373870550893354e-01,-8.315461309315590466e-01
-4.575330490665091565e-01,-4.427916734223881767e-01
-2.820234328839201776e-01,-7.227288975641465996e-01
