6.537769163498063918e-02,-1.480141082540423758e-01
2.660409200105383620e-01,1.389843667843311259e-01
-5.616672238107889292e-02,2.300088555462485862e-01
-1.285806239182496480e-01,4.190419085606174043e-01
9.290487663993562961e-02,2.710652825839646729e-01
-6.593711110746369730e-01,-3.310991585445352547e-01
-7.837510295308991459e-02,4.223133325936778704e-01
2.786628422041074193e-01,-9.197292178156679654e-02
2.038388779028726394e-01,-2.971036535035434523e-01
2.028659534412249332e-01,-4.221197894198607248e-01
-6.746752500057080493e-01,-1.998796477339161992e-01
-5.437410989764044356e-01,1.349576575803208556e-01
1.577488544874378062e-02,-6.166169744080596260e-01
-7.650211356082214920e-02,1.886411500814156872e-01
1.253273176966809288e-01,-6.892277871380830812e-02
-6.269462099561529111e-01,-4.045126343905017796e-01
3.979939021798670762e-01,3.016197139028722884e-01
3.007276006372499033e-01,1.681715583207575859e-01
-7.306830845963495635e-01,-2.677934454594559366e-01
-6.446260120671643001e-02,-5.098439934619864999e-01
-6.710165733169717317e-01,1.490228748676591941e-01
