3.033385256945917430e-01,-5.989201267755902558e-01
5.916014858389653241e-01,-2.642003235269274608e-01
4.964795110894593133e-01,-5.884169146988713628e-01
5.457594010358615133e-01,3.037561293091056713e-02
6.114126601676217465e-01,-4.271368549071371534e-01
-8.509880568233407772e-02,3.537367730275278732e-01
7.012225792398805169e-01,-2.563626700144059356e-01
2.617865109270839374e-01,-4.064276946888506492e-01
2.076247491552112301e-01,-6.605753338394115826e-01
-1.121514101856269097e-02,-4.926640371582478029e-01
-2.219902553396340128e-01,1.760393683984298741e-01
1.460311972931175317e-01,2.083612554201668132e-01
-1.662578351332165694e-01,-7.121054983033150432e-01
5.015330593642991497e-01,-5.032165538731068199e-01
2.581685782132371321e-01,-3.468493130220609011e-01
-2.482084187684465149e-01,2.240695465706558642e-01
5.657996419966340174e-01,1.941016680836473440e-01
5.691407880668331032e-01,-1.177664725372929988e-01
-1.879756333319936301e-01,3.147588137990964263e-01
-2.264264802943207755e-01,-4.896550779950241683e-01
-3.542161447187417989e-01,-1.253792507976734250e-01
