-2.038426476015224864e-01,4.154323895071644346e-01
1.754863827577629598e-02,4.764887696062471978e-01
-3.976425997630619324e-01,3.780586318663574641e-01
-2.533033055402462708e-01,-9.394457864493777066e-03
-2.138179007636322460e-01,5.407985580869945075e-01
5.626087753732533780e-01,-1.970631947818846930e-01
-3.811434576740111435e-01,2.889101514335001841e-01
1.512311771871510668e-01,3.575885624681223174e-01
4.113486173870384288e-02,6.489283829068432929e-01
2.991040817246652939e-01,6.285256820476718964e-01
4.106439259570179301e-01,-3.043609779671682669e-01
9.986511975786237227e-02,-2.906048218430579144e-01
-5.497611863330864601e-01,-4.629061044778448597e-03
-2.754278729137278336e-01,4.474653388568110568e-01
1.985087559407623936e-01,4.124322191342340016e-01
5.102008133278708168e-01,-2.759142383067592075e-01
-2.190405889330134803e-01,-1.902396153706008564e-01
-6.045247229868588867e-02,2.657643195594597274e-01
4.825372673578626204e-01,-3.440744757750986427e-01
4.326531888813447413e-01,2.645766836389423782e-01
1.168246760284641361e-02,-4.495006953892933810e-01
