-1.675616028728297291e-01,8.701091453039300205e-02
2.170431432821832152e-01,2.140713208759408570e-01
-1.012806063986577687e-01,2.782883322408120641e-01
4.633809534689005138e-01,1.683415894041873084e-02
6.103339487192549484e-02,3.158919163026807642e-01
9.615734868932634960e-02,-7.787498425238031929e-01
2.832241335115170955e-01,2.984632716667892094e-01
1.446531360274011524e-02,-6.232323297881747770e-02
-3.249983179179862791e-01,8.550802874146046229e-02
-4.204440414894519140e-01,-4.335803098582990955e-02
1.779945406207744107e-01,-7.193503486771122279e-01
4.398548811626981081e-01,-4.297865987223226658e-01
-5.145547011392759273e-01,-2.736405423172691420e-01
-4.148229547952045349e-02,2.502267980677937986e-01
-5.363889569869995100e-03,-4.511377953758488601e-02
-6.309349602211522523e-04,-7.769483164056620872e-01
6.049700003256635039e-01,-5.234979912440784755e-02
3.279040990690238466e-01,1.224923298822531148e-01
1.652017616130410094e-01,-8.049885545690443900e-01
-3.145880292767705422e-01,-3.709718285907538937e-01
4.477986904630451015e-01,-5.707357522756890678e-01
