-6.670457168940364667e-01,-2.272280703091255072e-01
-6.009795175368430886e-01,2.961263316280804414e-01
-7.959767832296013035e-01,-1.032270693293760866e-01
-2.566528695597374288e-01,1.597117331452206912e-01
-7.783808568111389992e-01,7.494624613218445197e-02
3.038168042453494033e-01,-5.381390690495418960e-02
-7.434593753723635068e-01,2.324925352805340961e-01
-4.775302739850424416e-01,-1.679269086084431706e-01
-7.313640951008211211e-01,-2.082229026934002136e-01
-4.946439036034984138e-01,4.439371666889518897e-01
2.025974180805536484e-01,-2.442832354819974294e-01
7.674097876885266345e-02,1.071670183975077517e-01
-5.759104068480586092e-01,-5.923451769909828801e-01
-7.204063716445130439e-01,9.862724078971984998e-02
-4.709801137344745703e-01,6.294584674829617477e-02
2.656850739264081662e-01,-2.123650353007917602e-01
-1.073210110119202643e-01,4.325921229525256928e-01
-4.173337287255001193e-01,3.599664939785368611e-01
3.131387891375478905e-01,-1.657115763793766128e-01
-3.757470101152026731e-01,-5.263573774165739572e-01
-3.216917096370530693e-02,-5.199717876417324636e-01
