4.816255776756546148e-01,-3.153802066321522712e-01
3.202059402474650707e-01,5.677248280035529504e-02
5.822716098613904823e-01,-1.375830627347331969e-01
5.940834478546097586e-03,1.015646327298833640e-01
5.038292566868310951e-01,5.235120620177335926e-03
-2.503476738864257589e-01,-7.854133162025016546e-01
3.401197635982521339e-01,1.588189013180765219e-01
2.440313833212424122e-01,-2.639029364552980539e-01
5.919421975960089677e-01,-4.267662780456751292e-01
5.663897663139620953e-01,-5.824972593864504722e-01
-3.411092744330790349e-01,-6.108415863088163533e-01
-3.069862252142447900e-01,-2.202989638018097995e-01
4.573563569908986048e-01,-8.137445548917838778e-01
5.215136407128111440e-01,-1.169586091412850859e-01
2.746008019181679360e-01,-2.900727700552581112e-01
-3.304225380702576764e-01,-7.043541957382728480e-01
-1.382130572793842660e-01,1.594194958941901330e-01
1.779203095241622679e-01,7.528148639352871818e-02
-3.916727628846037312e-01,-6.797801850081830466e-01
2.512025101080194167e-01,-7.352804416829863410e-01
-4.155082779373117097e-01,-3.131349393663493963e-01
