-6.856936319866929752e-02,7.251502308522205231e-01
3.121641971961935935e-01,5.671172698293797110e-01
1.021267249307980518e-01,8.240809058442191137e-01
3.651377673774660604e-01,2.720197485388516911e-01
1.817132432184588309e-01,7.745235183758301112e-01
-2.893548089119074573e-01,-2.056151427913426311e-01
4.411358129026890507e-01,6.130891768725550417e-01
-2.848882558592857883e-02,4.728782140725614758e-01
-2.118843562230716682e-01,7.661342705360046912e-01
-3.578611458489329156e-01,6.605380987090304634e-01
-2.452829665025357819e-01,-1.644181416906573823e-01
3.242468166152255860e-01,-7.434053411589558458e-02
-5.636012501029382671e-01,6.031625675406223630e-01
2.083193458144864119e-01,7.565993618303250567e-01
2.398430662412653902e-02,5.094149471461606460e-01
-4.091196444859076520e-01,-1.293378058697092214e-01
3.294463765496014052e-01,1.270845634677586489e-01
2.746731630255870860e-01,4.281695319285403478e-01
-2.984797286464045407e-01,-2.383100888090634584e-01
-4.606685159728877155e-01,3.919757739723093160e-01
1.729936392895186081e-01,-2.086539195119789802e-01
